2019/04/18 20:22:26 [notice] 7436#6776: signal process started
2019/04/18 20:28:01 [emerg] 12700#6984: "server_tokens" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:4
2019/04/18 20:28:29 [emerg] 12460#11644: "add_header" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:8
2019/04/18 20:28:45 [emerg] 8020#7960: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:3
2019/04/18 20:29:48 [emerg] 9964#4972: "server" directive is not allowed here in C:\Users\1234\Desktop\nginx-1.15.9/conf/nginx.conf:2
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.thtml" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.thtml HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod/index.html" is not found (3: The system cannot find the path specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod/ HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.conf" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.conf HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.printer" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.printer HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.cp-1251" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.cp-1251 HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.mediawiki" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.mediawiki HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.iso-ru" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.iso-ru HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.list" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.list HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.nlm" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.nlm HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.link" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.link HTTP/1.1", host: "192.168.0.107"
2019/04/18 23:40:24 [error] 8784#13012: *45 CreateFile() "C:\Users\1234\Desktop\nginx-1.15.9/html/haVjjSod.AP" failed (2: The system cannot find the file specified), client: 192.168.0.107, server: 192.168.0.107, request: "GET /haVjjSod.AP HTTP/1.1", host: "192.168.0.107"
